id,lieu_id,nom_etablissement,adresse
60,36,HOTEL DE BELLE PLAGNE,"169 Chemin du grand Lognan, 73210 La Plagne-Tarentaise, France"
61,36,HOTEL CARLINA,"Belle Plagne, 73210 Mâcot-la-Plagne, France"
62,38,HOTEL L'ADRAY,"11 Rte de Notre Dame du Pré, 73210 Aime-la-Plagne, France"
63,14,HOTEL LE BLIZZARD,"Av. Olympique, 73150 Val-d'Isère, France"
64,14,HOTEL LES BARMES DE L'OURS,"Mnt de Bellevarde, 73150 Val-d'Isère, France"
65,14,HOTEL LES 5 FRERES,"Rue Nicolas Bazile, 73150 Val-d'Isère, France"
66,14,HOTEL LES LAUZES,"Place de l'Eglise, 73150 Val-d'Isère, France"
67,14,HOTEL LE BRUSSEL'S,
68,14,HOTEL AVENUE LODGE,"Av. Olympique, 73150 Val-d'Isère, France"
69,14,HOTEL LA SAVOYARDE,"Rue Noël Machet, 73150 Val-d'Isère, France"
70,14,HOTEL LE CHRISTIANIA,"Rue du Parc des Sports, 73150 Val-d'Isère, France"
71,14,HOTEL LE YULE,"Rue du Parc des Sports, 73150 Val-d'Isère, France"
72,14,HOTEL LES CRETES BLANCHES,"Rue du Parc des Sports, 73150 Val-d'Isère, France"
73,14,HOTEL LA TOVIERE,"La Daille, 73150 Val-d'Isère, France"
74,14,HOTEL LE SAMOVAR,"La Daille, 73150 Val-d'Isère, France"
75,14,HOTEL LA GALISE,"Rue de la Poste, 73150 Val-d'Isère, France"
76,14,HOTEL LE KERN,"Le Chef Lieu, 73150 Val-d'Isère, France"
77,14,HOTEL KANDAHAR,"Av. Olympique, 73150 Val-d'Isère, France"
78,14,HOTEL LE TSANTELEINA,"1040 Av. Olympique, 73150 Val-d'Isère, France"
80,14,HOTEL L'AVANCHER,"554 Av. du Prariond, 73150 Val-d'Isère, France"
81,14,HOTEL LE PARC,"Immeuble Le dome, 73150 Val-d'Isère, France"
82,14,HOTEL ALTITUDE,"Rue de la Face, 73150 Val-d'Isère, France"
83,14,HOTEL BELLIER,"Rue du Coin, 73150 Val-d'Isère, France"
85,14,HOTEL EVEREST (ANCIEN AUBERGE SAINT HUBERT),"Avenue des Jeux Olympiques, 73150 Val-d'Isère, France"
86,14,HOTEL ORMELUNE,"Rue Noël Machet, 73150 Val-d'Isère, France"
87,14,HOTEL INDEVHO L'AIGLE DES NEIGES,"Rue de la Poste, 73150 Val-d'Isère, France"
88,14,HOTEL LE SAVOIE,
89,14,HOTEL DU FORNET,"Rue du Fornet, 73150 Val-d'Isère, France"
90,44,HOTEL L'AUTANTIC,"69 Rte d'Hauteville, 73700 Bourg-Saint-Maurice, France"
91,46,HOTEL MERCURE LES ARCS,"Village De Charmettoger Les Arcs 1800, 73700 Bourg-Saint-Maurice, France"
92,44,HOTEL LE BSM,"253 Av. du Stade, 73700 Bourg-Saint-Maurice, France"
93,15,HOTEL L'ATELIER DU REVE,"20 Rue Aristide Briand, 73570 Brides-les-Bains"
94,16,HOTEL LE CARIBOU,"1440 Rte du Mont Bisanne, 73270 Villard-sur-Doron, France"
95,16,HOTEL LE VERY,"541 Av. des Jeux Olympiques, 73620 Hauteluce, France"
96,44,HOTEL AROLLA,"192 Av. du Centenaire, 73700 Bourg-Saint-Maurice, France"
97,44,HOTEL LA PETITE AUBERGE,"162 Chem. du Reverset, 73700 Bourg-Saint-Maurice, France"
98,16,HOTEL LE CALGARY,"73 Rue des Periot, 73620 Hauteluce, France"
99,44,HOTEL DU PETIT SAINT BERNARD,
100,46,HOTEL L'AIGUILLE GRIVE,"Charmettoger, 73700 Bourg-Saint-Maurice, France"
101,45,HOTEL SPA ARCADIEN,"Résidence Adret Arc 1600, 73700 Bourg-Saint-Maurice, France"
102,44,HOTEL L'ANGIVAL,"90 Rue Jean Moulin, 73700 Bourg-Saint-Maurice, France"
103,16,HOTEL LA FERME DU CHOZAL,"361 Les Combes, 73620 Hauteluce, France"
104,386,AGENCE MONTAGNE IMMOBILIER - BESSANS,"Pl. de la Mairie, 73480 Bessans, France"
106,512,AGENCE DESTINATION HAUTE MAURIENNE,"85 Rue du Mont-Cenis, 73480 Val-Cenis, France"
108,43,AGENCE MB IMMOBILIER,
109,496,AGENCE SKI & SOLEIL AIME 2000,
110,32,AGENCE SKI & SOLEIL CENTRE,
111,42,AGENCE GSI IMMOBILIER LES COCHES,"11 place des commerçants Les Coches, 73210 La Plagne-Tarentaise, France"
112,37,AGENCE OXYGENE IMMOBILIER - PLAGNE 1800,"Immeuble l'orée des pistes Plagne Centre, 73210 La Plagne-Tarentaise, France"
113,36,AGENCE OXYGENE IMMOBILIER - BELLE PLAGNE,"Galerie Comète, 73210 La Plagne-Tarentaise, France"
114,36,AGENCE GSI IMMOBILIER BELLE PLAGNE,
115,14,AGENCE VAL HOTEL CENTRALE DE RESERVATION DE VAL D'ISERE,
116,15,AGENCE NEXITY BRIDES,"Rue des Thermes, 73570 Brides-les-Bains, France"
117,43,AGENCE LA PLAGNE RESORT CHAMPAGNY,"10 D221, 73210 Mâcot-la-Plagne, France"
118,38,AGENCE AM IMMOBILIER,
119,38,AGENCE SKI & SOLEIL MONTALBERT,
120,43,AGENCE CHAMPAGNY AGENCE,"73350 Champagny-en-Vanoise, France"
121,32,AGENCE - PLAGNE CENTRE,"LE PELVOUX LA PLAGNE CENTRE, 73210 La Plagne-Tarentaise, France"
122,496,AGENCE CENTRALE DE LA PLAGNE,"Aime 2000, 73210 Aime-la-Plagne, France"
123,32,AGENCE GSI IMMOBILIER PLAGNE CENTRE,"38 rue du Refuge Plagne Centre, 73210 La Plagne-Tarentaise, France"
124,32,AGENCE OXYGENE IMMOBILIER - PLAGNE CENTRE,"Immeuble l'orée des pistes Plagne Centre, 73210 La Plagne-Tarentaise, France"
125,6,AGENCE CENTRALE OPGP,
126,42,AGENCE DES GLACIERS,"73210 Bellentre, France"
127,42,AGENCE MICHEL GEDDA IMMOBILIER,"2 Rue de la Glisse, 73210 La Plagne-Tarentaise, France"
128,14,AGENCE CIS IMMOBILIER,
129,14,AGENCE CDA SWEET HOME,"Résidence Le Dôme, Av. Olympique, 73150 Val-d'Isère, France"
130,14,AGENCE CHALET TIME IMMOBILIER,"Résidence Uranus Val Village, 73150 Val-d'Isère, France"
131,14,AGENCE CIMALPES VAL D'ISERE,
132,14,AGENCE VAL D'ISERE AGENCE,
133,14,AGENCE AMONT AVAL / CIS IMMOBILIER,
134,14,AGENCE ESPACE VACANCES,"Rue du Parc des Sports, 73150 Val-d'Isère, France"
135,33,SPI - AGENCE ALP'AGENCE - LA PLAGNE -VILLAGE,
136,33,SPI - AGENCE ALP'AGENCE - LA PLAGNE - SOLEIL,
137,48,AGENCE SKI ET SOLEIL ARCS 1950 - 2000,
138,14,AGENCE MOUNTAIN ROOMS,"Résidence Les Airelles, Rue du Coin, 73150 Val-d'Isère, France"
139,496,AGENCE EVEREST IMMOPLAGNE AIME 2000,
141,34,AGENCE SKI & SOLEIL BELLECOTE,
142,34,AGENCE GSI IMMOBILIER BELLECOTE,
143,33,AGENCE OXYGENE IMMOBILIER - VILLAGE,
144,45,AGENCE CIS IMMOBILIER - ARC 1600,
145,46,AGENCE CIS - AB SERTI,"1800 Place basse des Villards 73700, 1800 Les Arcs, France"
146,44,AGENCE CIS IMMOBILIER - BOURG SAINT- MAURICE,124 AVENUE MARECHAL LECLERC
147,33,AGENCE OXYGENE IMMOBILIER - SOLEIL,
